地区ID,地区名,戦闘形式,人形ID,種類,人形,レベル,改造,リンク数,最大HP,会心率,会心ダメージ,破甲,火力,命中,回避,射速,防御,弾薬数,修復,好感度,誓約,スキル1,スキル2,装備1,装備2,装備3,作戦能力,ダメージ予測 (1-Fairy),ダメージ予測 (2-Fairy),ダメージ予測 (3-Fairy),ダメージ予測 (4-Fairy),順位
1214,初級4,昼戦,20021,SMG,PPSh-41 Mod,120,3,5,1040,5%,100%,8,67,42,65,119,0,0,30,100,0,10,10,チップ (5-Star),専用装備 (5-Star),ドットサイト (5-Star),6446,483,580,676,773,329
1214,初級4,昼戦,20029,SMG,ステンMK-II Mod,120,3,5,975,5%,100%,8,61,48,83,110,0,0,29,100,0,10,10,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6449,483,580,677,773,330
1214,初級4,昼戦,344,AR,FARA 83,100,0,5,550,20%,100%,15,93,72,47,98,0,0,8,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5527,483,580,677,773,331
1214,初級4,昼戦,140,HG,PSM,100,0,5,285,50%,150%,8,41,91,138,65,0,0,15,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3511,482,579,675,772,332
1214,初級4,昼戦,1030,SMG,邪神ちゃん,100,0,5,1015,5%,150%,8,53,44,115,80,0,0,28,100,0,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6434,482,579,675,772,333
1214,初級4,昼戦,210,HG,CZ52,100,0,5,380,20%,150%,8,46,55,118,53,0,0,20,150,1,10,0,SFライト (5-Star),ホローポイント弾 (5-Star),T外骨格 (5-Star),3505,481,578,674,771,334
1214,初級4,昼戦,330,AR,FX-05,100,0,5,550,20%,100%,15,100,72,50,90,0,0,8,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5513,482,578,675,771,335
1214,初級4,昼戦,69,AR,Fr FAMAS,100,0,5,605,20%,100%,15,90,65,42,102,0,0,9,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5507,481,578,674,770,336
1214,初級4,昼戦,237,AR,SAR-21,100,0,5,580,20%,100%,15,92,65,42,101,0,0,9,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5497,480,577,673,769,337
1214,初級4,昼戦,311,SMG,Lusa,100,0,5,1025,5%,100%,8,62,45,76,118,0,0,30,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6409,480,576,672,769,338
1214,初級4,昼戦,394,AR,CM901,100,0,5,580,20%,100%,15,94,67,52,94,0,0,9,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5498,481,577,673,769,339
1214,初級4,昼戦,373,AR,CMR-30,100,0,5,540,20%,100%,15,95,73,51,94,0,0,8,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5498,481,577,673,769,340
1214,初級4,昼戦,315,SMG,AUG Para,100,0,5,925,5%,100%,8,62,47,92,112,0,0,25,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6400,480,576,672,768,341
1214,初級4,昼戦,135,SMG,SR-3MP,100,0,5,970,5%,100%,8,73,33,81,115,0,0,27,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),6402,480,576,672,768,342
1214,初級4,昼戦,207,AR,CZ2000,100,0,5,550,20%,100%,15,86,77,49,102,0,0,8,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5490,480,576,672,768,343
1214,初級4,昼戦,227,AR,A-91,100,0,5,565,20%,100%,15,90,83,39,99,0,0,9,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5486,480,576,672,768,344
1214,初級4,昼戦,232,HG,MP-448,100,0,5,320,50%,150%,8,43,86,124,60,0,0,17,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3494,480,576,672,768,345
1214,初級4,昼戦,186,HG,P226,100,0,5,365,50%,150%,8,47,84,90,61,0,0,21,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3488,479,575,671,767,346
1214,初級4,昼戦,359,SMG,スターリング,100,0,5,990,5%,100%,8,63,46,85,109,0,0,27,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6393,479,575,671,767,347
1214,初級4,昼戦,385,AR,VRB,100,0,5,635,20%,100%,15,97,62,63,79,0,0,10,150,1,10,0,SFライト (5-Star),高速弾 (5-Star),チップ (5-Star),5480,479,575,671,767,348
1214,初級4,昼戦,265,AR,Gr HK33,100,0,5,525,20%,100%,15,97,71,51,94,0,0,8,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5472,478,574,670,766,349
1214,初級4,昼戦,139,HG,ブレン・テン,100,0,5,350,50%,150%,8,44,57,127,58,0,0,18,150,1,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),T外骨格 (5-Star),3473,477,573,668,764,350
1214,初級4,昼戦,141,HG,Gr USPコンパクト,100,0,5,330,50%,150%,8,42,86,115,64,0,0,18,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3476,477,573,669,764,351
1214,初級4,昼戦,382,AR,MSBS,100,0,5,550,20%,100%,15,97,67,50,93,0,0,8,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5462,477,573,669,764,352
1214,初級4,昼戦,105,AR,OTs-12,100,0,5,525,20%,115%,15,90,74,60,93,0,0,8,150,1,10,0,ホロサイト (5-Star),専用装備 (5-Star),チップ (5-Star),5449,476,572,667,762,353
1214,初級4,昼戦,279,AR,INSAS,100,0,5,550,20%,100%,15,97,72,50,92,0,0,8,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5448,476,572,667,762,354
1214,初級4,昼戦,1019,SMG,ドロシー・ヘイズ,100,0,5,880,5%,100%,8,68,47,96,103,0,0,24,150,1,10,0,チップ (5-Star),専用装備 (5-Star),ドットサイト (5-Star),6353,476,571,667,762,355
1214,初級4,昼戦,259,SMG,PM-9,100,0,5,880,5%,100%,8,60,44,90,126,0,0,24,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6356,476,572,667,762,356
1214,初級4,昼戦,134,AR,AR70,100,0,5,550,20%,100%,15,93,79,46,95,0,0,8,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),専用装備 (5-Star),5438,475,570,666,761,357
1214,初級4,昼戦,335,AR,フェドロフ,100,0,5,550,20%,100%,15,99,64,60,84,0,0,8,150,1,10,0,SFライト (5-Star),高速弾 (5-Star),チップ (5-Star),5442,476,571,666,761,358
1214,初級4,昼戦,234,SMG,JS 9,100,0,5,900,5%,100%,8,60,47,95,113,0,0,25,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6339,475,570,665,760,359
1214,初級4,昼戦,309,HG,WKp,100,0,5,400,20%,150%,8,53,52,112,44,0,0,21,100,0,10,0,SFライト (5-Star),ホローポイント弾 (5-Star),T外骨格 (5-Star),3458,475,570,665,760,360
1214,初級4,昼戦,70,AR,FF FNC,100,0,5,550,20%,100%,15,92,81,41,97,0,0,8,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5424,474,569,664,759,361
1214,初級4,昼戦,20094,SMG,64式 Mod,120,3,5,905,5%,100%,8,63,44,81,117,0,0,27,200,1,10,10,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6325,474,569,664,759,362
1214,初級4,昼戦,132,HG,59式,100,0,5,300,50%,150%,8,45,85,121,61,0,0,16,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3453,474,569,664,759,363
1214,初級4,昼戦,341,SMG,SP9,100,0,5,1100,5%,100%,8,60,44,73,113,0,0,30,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6333,474,569,664,759,364
1214,初級4,昼戦,20050,RF,リー・エンフィールド Mod,120,3,5,455,88%,175%,265,173,103,48,42,0,0,11,200,1,10,10,専用装備 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),9478,473,568,663,758,365
1214,初級4,昼戦,203,SMG,Honey Badger,100,0,5,990,5%,150%,8,67,45,101,81,0,0,27,150,1,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6319,473,568,663,758,366
1214,初級4,昼戦,16,SMG,トンプソン,100,0,5,1190,5%,150%,8,40,43,99,81,0,0,36,100,0,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6319,473,568,663,758,367
1214,初級4,昼戦,20,SMG,Vector,100,0,5,925,5%,100%,8,63,43,79,125,0,0,25,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6310,473,567,662,757,368
1214,初級4,昼戦,251,SMG,X95,100,0,5,970,5%,100%,8,68,45,74,114,0,0,27,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6315,473,568,663,757,369
1214,初級4,昼戦,1028,SMG,エージェントVector,100,0,5,925,5%,100%,8,63,43,79,125,0,0,25,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6310,473,567,662,757,370
1214,初級4,昼戦,298,AR,Vepr,100,0,5,550,20%,100%,15,96,68,52,92,0,0,8,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5393,471,566,660,755,371
1214,初級4,昼戦,167,HG,Gr HK45,100,0,5,330,50%,150%,8,51,81,104,55,0,0,18,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3436,472,566,661,755,372
1214,初級4,昼戦,223,AR,Model L,100,0,5,550,20%,100%,15,91,78,44,97,0,0,8,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),専用装備 (5-Star),5399,472,566,661,755,373
1214,初級4,昼戦,28,SMG,Gr MP7,100,0,5,990,5%,100%,8,63,45,76,115,0,0,29,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6275,470,564,658,753,374
1214,初級4,昼戦,120,AR,ARX-160,100,0,5,495,20%,100%,15,97,67,53,94,0,0,8,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5380,470,564,659,753,375
1214,初級4,昼戦,322,HG,QSB-91,100,0,5,350,50%,150%,8,47,81,111,53,0,0,18,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),T外骨格 (5-Star),3424,470,564,659,753,376
1214,初級4,昼戦,210,HG,CZ52,100,0,5,380,20%,150%,8,44,53,115,53,0,0,20,100,0,10,0,SFライト (5-Star),ホローポイント弾 (5-Star),T外骨格 (5-Star),3419,470,564,658,752,377
1214,初級4,昼戦,186,HG,P226,100,0,5,365,50%,150%,8,46,81,87,61,0,0,21,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3415,469,563,657,751,378
1214,初級4,昼戦,311,SMG,Lusa,100,0,5,1025,5%,100%,8,61,44,73,118,0,0,30,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6265,469,563,657,751,379
1214,初級4,昼戦,394,AR,CM901,100,0,5,580,20%,100%,15,92,65,50,94,0,0,9,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5371,469,563,657,751,380
1214,初級4,昼戦,58,AR,AK-47,100,0,5,660,68%,144%,15,91,37,36,90,0,0,10,100,0,10,0,専用装備 (5-Star),高速弾 (5-Star),チップ (5-Star),5358,468,562,656,750,381
1214,初級4,昼戦,237,AR,SAR-21,100,0,5,580,20%,100%,15,90,63,40,101,0,0,9,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5362,469,563,656,750,382
1214,初級4,昼戦,277,HG,Gr VP70,100,0,5,330,50%,150%,8,48,77,99,60,0,0,18,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3413,469,563,657,750,383
1214,初級4,昼戦,315,SMG,AUG Para,100,0,5,925,5%,100%,8,61,46,88,112,0,0,25,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6243,468,561,655,749,384
1214,初級4,昼戦,68,AR,L85A1,100,0,5,470,20%,100%,15,89,78,48,102,0,0,7,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),専用装備 (5-Star),5348,467,561,655,748,385
1214,初級4,昼戦,108,AR,CZ-805,100,0,5,580,20%,100%,15,91,68,46,96,0,0,9,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5345,467,561,654,748,386
1214,初級4,昼戦,314,AR,StG-940,100,0,5,550,20%,100%,15,90,84,49,93,0,0,8,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5344,467,561,654,748,387
1214,初級4,昼戦,9,HG,P38,100,0,5,330,40%,150%,8,40,57,145,57,0,0,18,150,1,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),T外骨格 (5-Star),3399,467,560,654,747,388
1214,初級4,昼戦,359,SMG,スターリング,100,0,5,990,5%,100%,8,62,45,81,109,0,0,27,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6230,467,560,654,747,389
1214,初級4,昼戦,141,HG,Gr USPコンパクト,100,0,5,330,50%,150%,8,41,83,111,64,0,0,18,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3395,466,560,653,746,390
1214,初級4,昼戦,265,AR,Gr HK33,100,0,5,525,20%,100%,15,95,68,49,94,0,0,8,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5335,466,560,653,746,391
1214,初級4,昼戦,134,AR,AR70,100,0,5,550,20%,100%,15,91,77,44,95,0,0,8,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),専用装備 (5-Star),5315,465,558,651,744,392
1214,初級4,昼戦,385,AR,VRB,100,0,5,635,20%,100%,15,94,59,61,79,0,0,10,100,0,10,0,SFライト (5-Star),高速弾 (5-Star),チップ (5-Star),5321,465,558,651,744,393
1214,初級4,昼戦,1019,SMG,ドロシー・ヘイズ,100,0,5,880,5%,100%,8,67,46,92,103,0,0,24,100,0,10,0,チップ (5-Star),専用装備 (5-Star),ドットサイト (5-Star),6204,465,558,651,744,394
1214,初級4,昼戦,170,AR,ASh-12.7,100,0,5,550,20%,100%,15,107,76,40,83,0,0,8,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5313,464,557,650,743,395
1214,初級4,昼戦,258,AR,マガル,100,0,5,580,20%,100%,15,87,82,48,94,0,0,9,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5309,464,557,650,743,396
1214,初級4,昼戦,279,AR,INSAS,100,0,5,550,20%,100%,15,95,69,48,92,0,0,8,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5312,464,557,650,743,397
1214,初級4,昼戦,59,SMG,AK-74U,100,0,5,970,5%,100%,8,69,45,74,107,0,0,27,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6187,464,556,649,742,398
1214,初級4,昼戦,105,AR,OTs-12,100,0,5,525,20%,115%,15,88,71,57,93,0,0,8,100,0,10,0,ホロサイト (5-Star),専用装備 (5-Star),チップ (5-Star),5300,463,556,649,742,399
1214,初級4,昼戦,234,SMG,JS 9,100,0,5,900,5%,100%,8,59,46,91,113,0,0,25,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6184,463,556,649,742,400
1214,初級4,昼戦,139,HG,ブレン・テン,100,0,5,350,50%,150%,8,42,54,124,58,0,0,18,100,0,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),T外骨格 (5-Star),3372,463,556,649,741,401
1214,初級4,昼戦,20031,SMG,M38 Mod,120,3,5,1085,5%,150%,8,44,43,100,78,0,0,32,100,0,10,10,T外骨格 (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6170,462,555,647,740,402
1214,初級4,昼戦,203,SMG,Honey Badger,100,0,5,990,5%,150%,8,65,44,98,81,0,0,27,100,0,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6168,462,555,647,740,403
1214,初級4,昼戦,335,AR,フェドロフ,100,0,5,550,20%,100%,15,96,61,58,84,0,0,8,100,0,10,0,SFライト (5-Star),高速弾 (5-Star),チップ (5-Star),5280,462,554,646,739,404
1214,初級4,昼戦,224,SMG,PM-06,100,0,5,950,5%,100%,8,62,47,83,107,0,0,26,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6145,460,553,645,737,405
1214,初級4,昼戦,20,SMG,Vector,100,0,5,925,5%,100%,8,62,42,75,125,0,0,25,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6145,460,553,645,737,406
1214,初級4,昼戦,298,AR,Vepr,100,0,5,550,20%,100%,15,94,66,50,92,0,0,8,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5269,461,553,645,737,407
1214,初級4,昼戦,1028,SMG,エージェントVector,100,0,5,925,5%,100%,8,62,42,75,125,0,0,25,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6145,460,553,645,737,408
1214,初級4,昼戦,107,AR,FF F2000,100,0,5,525,20%,100%,15,90,63,44,102,0,0,8,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5262,460,552,644,736,409
1214,初級4,昼戦,28,SMG,Gr MP7,100,0,5,990,5%,100%,8,62,44,73,115,0,0,29,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6136,460,552,644,736,410
1214,初級4,昼戦,70,AR,FF FNC,100,0,5,550,20%,100%,15,89,79,39,97,0,0,8,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5260,460,552,644,736,411
1214,初級4,昼戦,120,AR,ARX-160,100,0,5,495,20%,100%,15,87,81,51,97,0,0,8,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5260,460,552,644,736,412
1214,初級4,昼戦,251,SMG,X95,100,0,5,970,5%,100%,8,66,44,71,114,0,0,27,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6140,460,552,644,736,413
1214,初級4,昼戦,1036,SMG,星川リリィ,100,0,5,880,5%,100%,8,59,46,85,121,0,1,24,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6130,459,551,643,735,414
1214,初級4,昼戦,90,HG,FF FNP9,100,0,5,300,50%,150%,8,46,79,112,61,0,0,16,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3340,459,551,642,734,415
1214,初級4,昼戦,133,AR,63式,100,0,5,495,20%,100%,15,92,74,44,97,0,0,8,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5240,458,550,641,733,416
1214,初級4,昼戦,177,SMG,KLIN,100,0,5,950,5%,100%,8,58,43,82,119,0,0,26,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6108,458,549,641,732,417
1214,初級4,昼戦,9,HG,P38,100,0,5,330,40%,150%,8,39,55,141,57,0,0,18,100,0,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),T外骨格 (5-Star),3325,457,548,640,731,418
1214,初級4,昼戦,68,AR,L85A1,100,0,5,470,20%,100%,15,87,76,46,102,0,0,7,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),専用装備 (5-Star),5222,456,548,639,731,419
1214,初級4,昼戦,314,AR,StG-940,100,0,5,550,20%,100%,15,88,82,47,93,0,0,8,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5225,457,548,640,731,420
1214,初級4,昼戦,108,AR,CZ-805,100,0,5,580,20%,100%,15,89,66,44,96,0,0,9,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5216,456,547,638,730,421
1214,初級4,昼戦,20093,SMG,IDW Mod,120,3,5,770,5%,100%,8,62,49,106,99,0,0,23,200,1,10,10,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6081,456,547,638,729,422
1214,初級4,昼戦,258,AR,マガル,100,0,5,580,20%,100%,15,85,80,46,94,0,0,9,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5187,453,544,635,726,423
1214,初級4,昼戦,20046,RF,Kar98k Mod,120,3,5,445,88%,218%,195,170,103,49,36,0,0,11,200,1,10,10,徹甲弾 (5-Star),専用装備 (5-Star),専用装備 (5-Star),9070,453,544,634,725,424
1214,初級4,昼戦,218,SMG,T77,100,0,5,925,5%,100%,15,64,48,76,110,0,0,25,150,1,10,0,チップ (5-Star),専用装備 (5-Star),ドットサイト (5-Star),6045,453,544,634,725,425
1214,初級4,昼戦,328,SMG,AR-57,100,0,5,915,5%,100%,8,59,46,82,116,0,0,25,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6027,452,542,632,723,426
1214,初級4,昼戦,20088,MG,MG3 Mod,120,3,5,1015,35%,150%,565,86,42,25,131,0,40,11,200,1,10,10,専用装備 (5-Star),レッドサイト (5-Star),専用装備 (5-Star),18090,452,542,633,723,427
1214,初級4,昼戦,170,AR,ASh-12.7,100,0,5,550,20%,100%,15,104,74,38,83,0,0,8,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5166,452,542,632,723,428
1214,初級4,昼戦,333,SMG,VP1915,100,0,5,1015,5%,100%,8,58,44,73,115,0,0,25,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6023,451,542,632,722,429
1214,初級4,昼戦,59,SMG,AK-74U,100,0,5,970,5%,100%,8,67,44,71,107,0,0,27,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6017,451,541,631,722,430
1214,初級4,昼戦,20094,SMG,64式 Mod,120,3,5,905,5%,100%,8,60,43,74,117,0,0,27,100,0,10,10,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6014,451,541,631,721,431
1214,初級4,昼戦,295,SMG,CF-05,100,0,5,950,5%,100%,8,59,45,81,111,0,0,26,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5995,449,539,629,719,432
1214,初級4,昼戦,336,SMG,PPD-40,100,0,5,925,5%,100%,8,59,45,83,112,0,0,25,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5984,448,538,628,718,433
1214,初級4,昼戦,107,AR,FF F2000,100,0,5,525,20%,100%,15,88,61,42,102,0,0,8,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5129,448,538,628,718,434
1214,初級4,昼戦,224,SMG,PM-06,100,0,5,950,5%,100%,8,61,46,79,107,0,0,26,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5988,449,538,628,718,435
1214,初級4,昼戦,20039,RF,モシン・ナガン Mod,120,3,5,455,90%,180%,255,187,109,51,36,0,0,11,200,1,10,10,専用装備 (5-Star),専用装備 (5-Star),専用装備 (5-Star),8963,448,537,627,717,436
1214,初級4,昼戦,90,HG,FF FNP9,100,0,5,300,50%,150%,8,45,76,108,61,0,0,16,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3263,448,538,628,717,437
1214,初級4,昼戦,1036,SMG,星川リリィ,100,0,5,880,5%,100%,8,58,45,81,121,0,1,24,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5973,447,537,627,716,438
1214,初級4,昼戦,286,SMG,K-PDW,100,0,5,900,5%,100%,8,67,46,79,105,0,0,25,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5961,447,536,625,715,439
1214,初級4,昼戦,23,SMG,PP-90,100,0,5,795,5%,100%,8,58,45,95,120,0,0,22,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5951,446,535,624,714,440
1214,初級4,昼戦,177,SMG,KLIN,100,0,5,950,5%,100%,8,57,42,78,119,0,0,26,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5945,445,535,624,713,441
1214,初級4,昼戦,20050,RF,リー・エンフィールド Mod,120,3,5,455,88%,175%,265,159,94,44,42,0,0,11,100,0,10,10,専用装備 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),8908,445,534,623,712,442
1214,初級4,昼戦,133,AR,63式,100,0,5,495,20%,100%,15,89,72,42,97,0,0,8,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5081,444,533,622,711,443
1214,初級4,昼戦,355,SMG,ビグネロン M2,100,0,5,880,5%,100%,8,62,47,83,109,0,0,24,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5920,444,532,621,710,444
1214,初級4,昼戦,364,SMG,MPK,100,0,5,925,5%,100%,8,63,45,83,102,0,0,25,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5915,443,532,621,709,445
1214,初級4,昼戦,218,SMG,T77,100,0,5,925,5%,100%,15,63,47,73,110,0,0,25,100,0,10,0,チップ (5-Star),専用装備 (5-Star),ドットサイト (5-Star),5914,443,532,620,709,446
1214,初級4,昼戦,363,SMG,MPL,100,0,5,925,5%,100%,8,65,45,80,102,0,0,25,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5905,442,531,620,708,447
1214,初級4,昼戦,27,SMG,スコーピオン,100,0,5,795,5%,100%,8,62,45,92,115,0,0,22,150,1,10,0,チップ (5-Star),専用装備 (5-Star),ドットサイト (5-Star),5897,442,530,619,707,448
1214,初級4,昼戦,102,SMG,UMP40,100,0,5,900,5%,100%,8,60,46,83,109,0,0,25,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5899,442,530,619,707,449
1214,初級4,昼戦,137,SMG,PP-19-01,100,0,5,970,5%,100%,8,60,45,75,109,0,0,27,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5897,442,530,619,707,450
1214,初級4,昼戦,280,SMG,MAT-49,100,0,5,925,5%,100%,8,62,46,81,104,0,0,25,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5889,441,530,618,706,451
1214,初級4,昼戦,333,SMG,VP1915,100,0,5,1015,5%,100%,8,57,43,70,115,0,0,25,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5884,441,529,617,706,452
1214,初級4,昼戦,150,SMG,シプカ,100,0,5,840,5%,100%,8,57,46,87,119,0,0,23,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5883,441,529,617,705,453
1214,初級4,昼戦,74,AR,SIG-510,100,0,5,580,20%,100%,15,97,76,41,83,0,0,9,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5033,440,528,616,704,454
